session,barIx,companyId,longTerm,shortTerm,longTermUncertainty,shortTermUncertainty
96,49,2,-2,-6,5,1
97,2,0,-3,-5,4,2
97,3,1,6,3,5,3
97,7,0,2,1,6,4
97,8,1,5,3,3,2
97,12,2,2,0,6,5
97,13,0,-4,-6,3,1
97,18,3,7,5,2,1
97,21,2,-4,-5,3,2
97,28,3,2,1,5,3
97,34,0,-5,-6,4,2
97,40,2,0,0,1,1
97,43,1,0,0,1,1
98,1,0,7,8,2,1
98,1,1,6,7,2,1
98,4,0,7,6,3,2
98,7,2,6,3,5,4
98,23,1,7,8,2,1
98,47,0,2,2,6,4
99,8,0,2,1,7,4
99,19,1,6,7,2,1
99,24,2,0,0,1,1
99,34,3,-5,-7,4,2
99,40,3,-4,-3,3,2
100,1,0,5,6,2,1
100,1,0,-4,-5,4,2
100,13,1,6,7,2,1
100,16,1,2,1,7,5
100,16,2,3,2,5,3
100,26,2,6,4,3,4
100,36,3,7,7,2,1
100,49,3,5,5,2,1
101,8,0,3,2,7,4
101,10,1,6,7,2,1
101,12,1,0,0,1,1
101,15,0,5,6,2,1
101,30,0,4,2,5,3
101,30,2,3,5,3,1
101,32,2,2,0,6,4
101,34,0,7,8,2,1
101,34,0,6,7,2,1
101,34,0,-3,-4,5,3
101,36,0,-2,-3,4,2
101,43,2,7,8,2,1
102,2,0,3,1,4,3
102,8,1,2,0,6,4
102,12,2,7,6,2,1
102,14,1,3,3,2,1
102,21,3,-5,-4,3,2
102,23,2,0,0,5,3
102,27,2,5,4,2,1
102,29,2,-2,-3,4,2
102,33,1,4,5,2,1
102,33,2,-4,-3,3,2
102,34,0,-3,-4,4,2
102,34,2,0,0,5,5
102,39,2,0,0,7,5
103,3,0,0,0,5,3
103,6,1,4,6,3,1
103,6,1,2,1,4,3
103,13,2,5,6,2,1
103,23,3,6,7,2,1
103,25,2,3,2,5,3
103,31,0,-4,-3,6,3
103,33,1,1,0,7,5
103,38,0,1,0,4,2
103,38,3,5,4,2,1
103,39,0,-3,-4,5,2
103,42,2,0,-3,7,4
103,46,1,3,4,3,1
104,0,0,-6,-8,3,1
104,10,0,7,8,2,1
104,23,0,5,3,4,3
104,28,1,3,2,6,4
104,37,2,6,7,2,1
104,40,3,1,0,5,3
104,49,1,0,0,1,1
105,2,0,2,1,7,4
105,5,1,6,7,2,1
105,8,1,2,1,3,2
105,16,0,7,8,2,1
105,26,1,-5,-7,4,1
105,27,2,4,5,2,1
105,30,3,-3,-4,6,3
105,32,2,3,2,5,2
105,46,3,-4,-5,4,2
105,47,3,4,2,4,2
105,49,0,-4,-5,6,3
106,0,0,-4,-5,5,2
106,19,1,0,1,6,4
106,25,1,2,0,5,3
106,28,0,0,0,4,2
106,34,2,6,7,2,1
106,40,1,4,6,2,1
106,45,1,7,5,2,1
106,46,1,3,4,8,5
107,5,0,4,5,2,1
107,8,1,-5,-4,3,2
107,9,0,7,6,1,1
107,14,2,2,1,6,4
107,14,3,4,5,2,1
107,17,1,0,0,5,5
107,19,3,3,2,5,3
107,23,0,-3,-4,3,2
107,48,0,1,0,6,4
108,3,0,1,1,8,7
108,5,0,1,1,5,3
108,12,1,-5,-7,4,2
108,15,2,-3,-4,5,3
108,15,0,-4,-3,6,4
108,18,2,-5,-4,5,3
108,20,0,-6,-8,4,2
108,29,3,5,6,3,2
108,31,3,7,8,3,2
108,31,2,4,4,3,2
108,37,0,3,1,5,4
108,48,3,2,0,8,6
109,1,0,-6,-7,3,1
109,7,1,4,1,4,3
109,8,0,-3,-5,5,2
109,9,2,6,3,2,1
109,12,1,0,0,6,4
109,19,3,2,1,5,3
109,39,2,3,1,2,1
109,44,2,-5,-6,2,1
109,46,0,-4,-3,6,4
109,48,0,-3,-6,5,2
110,6,0,-5,-4,3,2
110,8,1,-6,-5,2,1
110,8,2,5,4,2,1
110,9,3,1,1,6,4
110,22,2,2,-1,4,3
110,25,2,3,-1,5,3
110,26,2,6,3,5,4
110,34,2,5,2,4,3
110,34,3,1,0,7,5
110,39,1,1,1,6,4
110,46,1,8,7,2,1
111,0,0,5,2,3,2
111,7,1,-3,-6,4,1
111,16,2,1,0,5,3
111,20,1,3,3,2,1
111,23,3,-4,-3,6,4
111,27,2,1,1,5,4
111,30,3,-5,-4,3,2
111,41,0,-4,-7,4,2
111,43,3,4,2,4,3
111,44,2,-3,-4,4,3
111,46,3,4,1,4,3
111,46,3,2,0,7,6
111,48,3,4,3,5,3
112,0,0,-5,-4,3,2
112,6,1,2,1,6,3
112,11,0,4,3,4,2
112,17,0,7,6,2,1
112,20,2,-7,-6,3,1
112,40,0,5,4,2,1
112,42,3,8,6,2,1
112,46,1,-5,-4,3,1
113,5,0,7,8,2,1
113,8,1,-3,-6,6,2
113,13,1,2,0,5,4
113,20,2,5,3,3,2
113,41,3,-2,-4,4,3
114,0,0,-4,-3,3,2
114,4,1,0,0,8,8
114,5,1,7,6,2,1
114,9,2,2,-1,4,3
114,12,1,5,2,4,3
114,15,0,-3,-4,4,2
114,34,3,-5,-4,3,2
114,42,2,-5,-6,3,2
114,49,2,6,5,2,1
115,10,0,7,8,2,1
115,23,1,6,7,3,2
115,26,2,0,0,8,5
115,32,0,-5,-6,5,3
115,40,1,8,8,2,1
116,19,0,6,4,3,2
116,23,0,5,6,2,1
116,23,1,0,0,0,0
116,31,0,-4,-3,5,3
116,41,0,1,0,7,5
116,42,0,7,8,1,1
116,44,2,-5,-6,4,2
117,19,0,4,6,3,1
117,25,0,6,5,2,1
117,27,0,3,-1,4,3
117,30,1,1,-2,6,4
117,32,2,-5,-4,5,2
117,42,1,-3,-6,4,2
117,43,1,-4,-7,3,1
117,43,1,5,4,2,1
117,43,1,0,0,2,2
117,44,3,4,6,3,1
117,49,1,2,1,5,4
118,12,0,4,-1,3,2
118,20,1,0,0,1,1
118,22,2,1,0,1,1
118,22,0,1,0,1,1
118,27,2,1,1,5,4
118,34,2,0,0,2,2
118,38,3,3,1,4,2
118,45,2,7,6,2,1
119,19,0,2,0,6,4
119,25,0,3,1,5,3
119,29,1,4,5,3,1
119,35,2,0,0,1,1
119,36,3,1,0,7,3
119,45,0,-2,-4,4,1
120,4,0,4,5,2,1
120,14,1,6,3,4,3
120,25,0,-6,-7,3,1
120,30,2,-4,-5,3,1
120,32,3,0,-1,8,5
120,37,0,2,1,4,2
120,37,0,6,5,2,1
120,37,3,4,4,2,1
120,39,2,3,2,5,3
120,43,1,4,4,2,1
120,43,1,1,1,6,4
120,48,3,7,6,2,1
121,1,0,2,1,3,2
121,2,1,1,1,4,3
121,7,2,-4,-6,4,2
121,8,2,2,1,6,5
121,11,3,-2,-3,4,2
121,14,0,-3,-2,3,2
121,15,1,0,0,2,1
121,21,2,3,2,4,2
121,26,0,3,1,5,3
121,33,3,1,1,4,3
121,33,2,4,2,4,2
121,38,3,3,2,4,2
121,41,0,5,5,3,1
121,46,0,3,2,4,2
121,47,3,3,1,5,3
122,8,0,1,1,6,4
122,13,0,3,-1,4,3
122,17,1,6,5,3,2
122,40,1,4,6,2,1
122,47,2,-3,-4,5,3
123,2,0,-6,-7,3,1
123,6,1,5,6,3,1
123,13,1,-4,-5,3,1
123,13,0,1,0,5,2
123,15,0,1,1,6,3
123,15,2,-4,-3,4,2
123,18,1,6,3,4,2
123,29,2,-7,-8,3,1
123,31,3,0,0,5,2
123,39,0,5,3,5,3
123,42,3,0,-1,7,4
123,44,0,2,1,6,3
124,1,0,-5,-8,3,1
124,8,1,0,0,8,5
124,8,1,4,1,4,3
124,19,0,6,8,2,1
124,35,2,5,6,2,1
124,40,3,7,8,2,1
124,47,0,0,0,1,1
125,0,0,7,8,2,1
125,7,0,4,3,3,2
125,13,0,8,9,2,1
125,20,1,1,2,5,3
125,20,0,8,9,2,1
125,23,2,-6,-7,3,2
125,32,1,3,1,5,4
125,34,2,-4,-5,4,2
125,44,3,2,1,6,4
125,44,3,0,-1,7,5
125,46,2,0,0,8,6
126,8,0,1,1,5,3
126,9,1,-5,-4,4,2
126,14,2,0,0,8,5
126,23,2,4,2,3,2
126,28,0,4,3,2,1
126,29,1,2,1,7,5
127,6,0,-1,-2,6,4
127,12,0,-2,-5,4,1
127,12,1,-3,-4,3,2
127,13,0,6,7,2,1
127,24,2,3,2,5,3
127,31,0,4,3,2,1
127,40,2,-5,-6,3,1
128,1,0,6,7,2,1
128,9,0,1,1,5,4
128,12,1,5,6,2,1
128,17,2,-4,-5,4,2
128,23,2,0,0,1,1
128,25,3,2,1,7,5
128,26,0,-4,-3,6,3
128,28,0,8,8,1,1
128,28,0,8,8,1,1
128,30,0,9,9,1,1
129,1,0,6,7,2,1
129,3,1,-6,-5,3,2
129,10,2,-5,-6,3,1
129,10,3,1,0,5,3
129,15,0,8,8,1,1
129,21,2,3,1,5,3
129,30,3,-4,-5,4,2
129,31,1,-4,-5,3,2
129,33,1,-6,-4,5,3
129,41,2,7,4,2,3
129,45,3,5,2,6,4
129,48,2,1,1,4,3
130,1,0,2,1,6,2
130,5,1,3,0,5,4
130,7,2,6,3,4,3
130,24,3,5,6,3,1
130,28,3,-4,-5,5,2
130,28,3,2,1,6,2
130,32,2,-3,-6,4,1
130,33,2,6,7,2,1
130,41,1,-4,-6,4,2
130,42,0,5,6,2,1
130,44,0,2,0,7,4
130,46,3,5,4,3,2
131,0,0,-5,-8,3,1
131,3,1,2,1,3,2
131,5,1,-4,-3,5,2
131,8,0,-5,-6,3,1
131,17,2,2,1,4,2
131,20,0,6,5,2,1
131,21,2,-3,-4,4,2
131,25,3,4,3,2,1
131,29,2,0,1,8,5
131,32,0,-4,-6,4,2
131,39,3,-3,-2,7,4
131,39,2,3,4,3,1
131,48,0,2,1,6,3
132,0,0,1,0,5,3
132,4,0,7,8,2,1
132,4,1,-4,-6,4,2
132,6,1,6,4,3,2
132,15,1,3,-2,5,3
132,22,0,5,6,2,1
132,37,1,4,2,5,3
132,39,1,6,5,3,2
132,42,1,2,3,8,6
133,5,0,5,7,3,1
133,30,1,6,7,2,1
133,33,2,6,4,5,4
133,45,3,3,2,7,6
134,6,0,7,8,2,1
134,6,1,2,1,7,5
134,15,0,-5,-3,5,3
134,19,2,7,8,2,1
134,23,3,-6,-7,4,2
134,26,1,-6,-7,4,2
134,27,0,-5,-4,3,2
134,28,1,-6,-7,3,2
134,33,2,3,1,3,2
134,36,2,-5,-6,5,3
134,43,1,2,0,7,5
135,9,0,7,8,2,1
135,14,1,4,7,3,1
135,16,2,6,6,2,2
135,28,1,-1,-2,7,4
135,44,1,6,7,2,1
135,44,1,1,2,5,3
135,46,2,-3,-5,4,2
135,46,2,4,2,5,3
136,3,0,-1,-2,6,4
136,9,1,0,0,2,2
136,11,2,7,6,2,1
136,11,0,5,3,4,3
136,16,1,4,5,2,1
136,16,3,5,3,5,4
136,27,2,6,4,5,3
136,29,3,5,2,3,2
136,32,2,4,-1,3,2
136,42,1,2,0,6,4
136,46,2,0,0,2,1
137,4,0,-4,-6,3,1
137,8,1,-5,-3,5,2
137,18,0,6,5,2,1
137,20,2,-4,-3,3,2
137,23,0,-3,-5,4,2
137,30,2,4,1,4,3
137,31,0,-7,-8,2,1
137,38,0,5,4,2,1
137,43,0,-4,-2,6,3
137,46,3,7,6,1,1
137,46,2,-2,-3,3,1
138,4,0,0,1,5,3
138,4,1,7,8,2,1
138,27,0,7,8,2,1
138,42,1,-6,-7,4,2
138,43,0,-5,-3,6,4
138,46,1,6,7,2,1
139,10,0,-4,-5,3,2
139,12,1,6,5,2,1
139,17,2,3,2,6,4
139,19,2,7,6,2,1
139,19,2,-3,-2,5,3
139,20,2,8,7,2,1
139,38,1,4,2,4,3
139,40,1,-2,-5,4,2
139,44,3,0,0,7,5
139,44,2,0,0,2,1
139,45,1,4,3,2,1
139,49,0,0,0,1,1
140,5,0,-5,-7,4,2
140,12,1,-4,-3,5,3
140,31,2,-6,-7,3,1
140,33,0,5,6,3,2
140,40,0,1,0,6,5
140,49,2,-4,-5,4,2
141,3,0,7,8,2,1
141,7,0,0,-1,1,1
141,8,1,0,0,6,5
141,9,2,8,7,2,1
141,12,1,6,6,2,1
141,15,2,0,-1,1,1
141,29,0,6,2,4,3
141,36,3,-5,-7,7,3
141,38,3,4,4,2,1
141,40,0,7,5,3,2
141,42,0,3,3,9,7
141,44,2,0,0,8,6
142,5,0,5,3,4,2
142,9,1,6,4,3,2
142,14,2,-4,-7,3,1
142,29,3,5,3,3,2
142,33,3,-3,-6,5,2
142,40,3,2,1,3,2
143,7,0,1,1,5,3
143,10,0,-6,-4,4,2
143,10,1,2,0,7,5
143,15,2,6,5,2,1
143,18,0,5,4,2,1
143,26,0,7,6,2,1
144,1,0,3,-1,3,2
144,5,1,0,0,1,1
144,12,1,0,0,0,0
144,16,2,6,5,2,1
144,18,0,-3,-2,5,3
144,18,3,5,4,2,1
144,19,3,1,0,3,2
144,23,1,4,2,5,4
144,29,0,0,0,1,1
144,32,2,6,5,2,1
144,34,1,0,0,1,1
144,34,0,4,2,4,3
144,34,0,5,4,2,1
144,34,2,7,6,2,1
144,39,2,1,0,3,2
144,40,2,5,4,2,1
144,40,3,1,-2,6,4
145,23,0,6,7,3,2
145,25,0,5,8,3,1
145,27,1,-4,-5,4,2
145,40,1,7,6,2,1
145,48,2,-5,-3,6,4
146,0,0,-6,-7,4,2
146,1,1,5,2,3,2
146,7,2,7,8,1,1
146,8,2,-4,-5,3,2
146,15,3,2,1,4,3
146,15,0,6,7,1,1
146,21,1,-1,-2,7,5
146,38,0,1,0,2,1
146,43,1,-4,-5,3,2
146,46,2,-5,-4,4,3
147,2,0,5,3,4,3
147,2,1,1,0,6,5
147,2,2,4,2,3,2
147,4,2,4,6,2,1
147,8,3,0,-1,7,5
147,9,1,2,1,5,4
147,11,2,4,2,3,2
147,26,0,-5,-6,3,1
147,28,1,5,7,2,1
147,33,2,5,3,4,3
147,33,0,2,1,3,2
147,46,2,2,1,6,3
148,3,0,-5,-4,2,1
148,8,1,6,7,3,1
148,9,1,-3,-4,4,2
148,18,2,8,7,1,1
148,19,0,-5,-6,3,1
148,21,3,4,3,4,2
148,21,0,3,1,5,3
148,40,3,3,2,6,4
148,43,2,0,-1,7,5
148,46,3,-4,-3,5,3
149,2,0,-4,-5,5,2
149,3,1,0,0,8,8
149,9,1,-6,-5,2,1
149,9,2,1,0,6,4
149,9,1,-3,-2,5,3
149,12,3,6,5,2,1
149,15,3,0,0,9,9
149,20,2,0,0,7,6
149,20,1,0,0,4,3
149,21,3,-4,-5,5,2
149,25,1,4,2,5,4
149,37,1,4,3,2,1
149,40,2,6,4,2,1
149,44,1,2,1,2,1
150,2,0,-4,-3,3,2
150,2,0,0,1,6,5
150,2,1,1,0,5,4
150,2,1,-3,-4,4,2
150,3,0,4,2,4,3
150,5,2,-5,-6,3,1
150,14,1,-4,-3,4,2
150,17,1,1,0,5,4
150,17,3,-2,-3,5,3
150,21,2,0,0,8,7
150,29,1,1,0,7,5
150,33,0,-4,-5,4,2
151,3,0,4,6,3,1
151,8,1,-4,-6,5,2
151,11,2,4,6,3,1
151,13,2,1,1,6,4
151,14,2,5,7,3,1
151,15,3,-4,-3,6,3
151,21,1,-5,-6,4,1
151,21,1,-3,-5,5,2
151,29,0,5,6,2,1
151,30,1,1,0,5,3
151,34,2,4,2,5,3
151,35,0,5,6,2,1
151,35,3,3,1,6,3
151,49,1,1,0,7,5
152,6,0,7,8,2,1
152,14,1,6,7,3,1
152,16,0,5,2,4,3
152,34,1,-5,-6,4,2
152,36,0,0,-1,1,1
152,42,2,-4,-3,6,4
152,47,3,-1,-1,7,5
152,49,1,-5,-6,3,1
153,10,0,5,4,3,2
153,11,1,3,1,4,2
153,11,1,1,0,2,1
153,13,1,5,3,4,2
153,16,2,6,5,2,1
153,17,0,7,6,2,1
153,24,2,1,0,5,3
153,28,0,-4,-5,5,3
153,32,1,2,1,7,5
153,37,1,6,5,3,1
153,44,1,-1,-2,6,3
154,9,0,5,6,3,1
154,10,1,7,8,2,1
154,23,0,6,3,4,2
154,29,0,-3,-5,3,1
154,34,1,-5,-7,3,1
154,48,1,-4,-3,4,2
154,49,0,2,1,6,3
155,8,0,4,1,4,2
155,13,1,7,6,2,1
155,15,0,5,4,2,1
155,17,2,-5,-7,3,1
155,20,0,1,0,6,5
155,23,1,-4,-5,4,2
155,31,1,-5,-6,3,1
155,48,2,2,0,3,2
155,49,2,-6,-4,5,3
156,12,0,0,0,1,1
156,18,1,4,2,4,2
156,20,2,3,6,3,1
156,29,0,-6,-4,2,1
156,31,2,1,0,5,3
156,35,3,5,2,4,2
156,46,2,4,5,2,1
157,8,0,-5,-6,4,2
157,8,1,6,7,3,1
157,22,2,-6,-4,6,4
158,0,0,7,8,2,1
158,1,1,-4,-6,4,2
158,13,1,3,1,5,3
158,22,2,1,0,6,5
158,24,1,0,0,2,2
158,25,3,1,0,6,5
158,27,3,8,9,2,1
158,37,0,0,0,5,4
158,37,1,-1,-1,7,4
158,42,1,6,7,3,2
158,42,3,-3,-2,6,3
158,44,0,-3,-2,6,3
159,0,0,0,0,1,1
159,0,1,3,-1,4,2
159,1,2,-4,-3,3,2
159,15,3,-2,-3,6,3
159,18,1,4,5,2,1
159,23,0,-2,-3,3,2
159,24,1,3,2,4,3
159,27,1,5,4,1,1
159,29,1,-2,-3,2,1
159,30,0,2,1,5,3
159,30,2,-1,-4,3,1
159,32,1,-3,-2,6,4
159,33,0,4,3,3,2
159,33,3,3,2,4,3
159,49,3,-2,-2,3,2
159,49,2,5,4,2,1
160,2,0,1,0,5,3
160,4,1,5,4,2,1
160,16,1,8,7,1,1
160,17,2,-5,-6,4,2
160,27,0,-6,-7,3,1
160,28,3,2,0,7,5
160,35,0,1,0,8,6
161,2,0,0,0,2,1
161,3,1,7,8,2,1
161,16,1,3,1,6,3
161,29,2,0,0,3,2
161,29,3,5,6,2,1
161,35,3,-4,-6,5,2
161,38,0,3,1,6,4
161,40,0,7,8,2,1
161,43,0,2,3,8,6
162,1,0,-4,-5,5,2
162,4,1,2,1,3,1
162,6,2,-5,-6,4,1
162,10,1,1,0,6,5
162,16,3,0,-1,7,4
162,24,0,-6,-8,3,1
162,30,1,7,6,2,1
162,33,3,-3,-4,4,2
162,38,0,1,0,7,5
162,49,0,5,4,2,1
163,0,0,1,0,5,2
163,4,0,5,2,4,3
163,7,1,-3,-5,3,2
163,10,2,-4,-3,5,3
163,13,0,4,6,2,1
163,16,3,-3,-6,4,2
163,20,0,4,2,3,2
163,23,2,2,1,4,2
163,31,1,0,0,5,3
163,32,0,2,1,7,5
163,33,3,2,1,4,2
163,35,3,3,-1,4,3
163,35,1,7,5,2,1
163,39,3,-3,-5,4,2
163,39,2,5,4,2,1
163,41,1,-4,-3,4,2
163,45,1,0,0,5,3
163,49,0,-2,-3,5,3
164,3,0,5,2,4,3
164,11,1,-4,-7,5,1
164,13,2,1,0,6,4
164,17,1,2,1,5,3
164,31,0,0,0,1,1
164,33,1,-5,-4,3,2
164,37,1,0,1,6,4
165,1,0,6,3,3,2
165,3,0,8,7,2,1
165,6,0,0,0,1,1
165,10,1,-6,-5,3,2
165,22,2,-4,-3,3,2
165,23,2,-6,-5,3,2
165,26,3,5,2,4,3
165,28,1,6,6,2,1
165,47,2,-5,-4,3,2
166,0,0,-6,-7,3,1
166,7,1,-3,-4,4,2
166,12,2,5,3,4,2
166,15,1,-1,-1,7,5
166,24,3,6,4,5,3
166,25,1,1,1,5,3
166,25,1,2,1,6,3
166,36,0,2,1,5,3
166,41,2,-5,-3,4,2
166,45,2,0,0,8,5
166,49,3,3,1,5,3
167,1,0,4,3,4,2
167,2,1,5,6,2,1
167,4,0,1,1,5,3
167,6,2,7,8,2,1
167,13,2,3,-1,4,3
167,18,2,2,3,3,1
167,24,2,-5,-6,3,1
167,27,3,-4,-3,6,4
167,36,1,-4,-7,4,2
167,47,0,7,8,2,1
167,48,0,-5,-4,3,2
168,2,0,0,0,2,2
168,3,1,-3,-4,4,2
168,12,1,-3,-4,4,2
168,23,2,6,7,2,1
168,25,0,7,4,2,3
168,26,0,-4,-7,5,1
168,29,2,6,5,3,2
168,36,1,7,8,2,1
168,39,0,-5,-8,6,2
169,1,0,6,7,2,1
169,6,1,5,6,2,1
169,12,1,-7,-8,3,1
169,13,2,-3,-5,5,2
169,14,2,6,5,2,1
169,17,0,3,1,5,4
169,19,0,-5,-4,4,3
169,26,3,-4,-6,4,2
169,32,2,8,7,1,1
169,33,2,1,0,6,5
169,49,1,0,0,8,7
170,1,0,0,0,2,1
170,5,1,-4,-6,4,2
170,6,0,7,6,2,1
170,7,0,1,0,6,4
170,7,2,1,0,6,4
170,13,2,5,4,2,1
170,15,3,0,0,2,1
170,22,1,1,1,3,2
170,25,2,-3,-5,4,2
170,28,0,6,7,3,1
170,32,3,0,0,4,2
170,33,1,4,5,2,1
170,38,1,-6,-8,3,1
170,43,0,4,5,2,1
170,44,0,-4,-3,4,2
170,46,0,8,7,2,1
171,1,0,-6,-8,3,1
171,17,0,6,5,2,1
171,23,1,4,2,4,3
171,24,2,7,6,2,1
171,27,2,-5,-9,3,1
171,40,3,1,1,6,4
171,41,1,-5,-6,3,2
171,45,1,-5,-6,3,2
172,18,0,-2,-4,3,1
172,23,1,0,0,8,5
172,25,2,4,1,5,3
172,26,2,3,1,4,3
172,33,3,4,3,3,2
173,10,0,6,3,3,2
173,11,1,4,2,4,2
173,20,2,0,0,1,1
173,21,2,2,1,7,5
173,44,1,6,3,3,2
174,3,0,6,7,2,1
174,7,1,8,8,2,1
174,12,0,5,6,2,1
174,29,2,0,0,5,5
174,49,0,2,1,4,3
175,3,0,7,8,2,1
175,14,1,3,1,4,3
175,15,2,0,0,5,2
175,20,3,0,0,1,1
175,36,3,7,6,2,1
175,36,1,-4,-6,4,2
175,46,1,-3,-4,6,3
176,4,0,-4,-5,5,2
176,16,1,4,2,4,3
176,18,2,6,7,1,1
176,18,3,0,0,2,2
176,26,1,2,1,3,2
176,28,3,-4,-5,3,1
176,29,3,-5,-4,3,2
176,30,3,-5,-7,4,1
177,6,0,-1,-2,6,5
177,6,1,0,0,2,2
177,24,1,2,1,6,4
177,31,2,1,0,5,3
177,32,0,5,6,2,1
177,33,2,-4,-5,5,3
177,35,1,3,1,4,2
177,44,3,0,0,1,1
177,47,3,4,2,4,2
178,1,0,6,7,2,1
178,9,1,5,6,2,1
178,11,0,-5,-8,4,1
178,12,1,-4,-5,3,2
178,14,2,6,7,2,1
178,21,3,7,8,2,1
178,22,0,7,8,2,1
178,26,1,-3,-5,5,3
178,26,1,2,1,3,2
178,29,3,3,1,6,3
178,30,2,6,6,3,2
178,36,0,8,8,2,1
178,44,2,2,0,5,4
178,45,3,4,4,3,2
179,1,0,5,2,4,2
179,10,0,6,3,3,2
179,20,0,4,2,5,3
179,22,1,2,0,6,4
179,24,0,2,0,7,3
179,26,2,1,0,5,2
179,31,2,-4,-6,5,2
179,32,2,1,0,5,2
179,32,3,-5,-6,3,1
179,36,1,1,0,8,5
179,39,1,1,1,6,4
180,0,0,0,0,2,1
180,2,1,-2,-3,4,2
180,2,0,0,0,1,1
180,6,1,-4,-6,3,1
180,8,1,5,4,2,1
180,10,2,6,3,2,2
180,15,0,-3,-5,3,1
180,15,2,0,0,1,1
180,21,3,5,4,2,2
180,26,2,2,1,7,5
180,27,2,0,0,1,1
180,28,1,3,3,3,2
180,36,0,-4,-3,4,2
180,38,0,7,5,2,1
180,47,2,4,1,5,3
180,47,1,-4,-4,5,3
181,0,0,-4,-7,3,1
181,5,1,5,6,2,1
181,6,0,-3,-5,6,2
181,9,2,6,5,2,1
181,14,1,-4,-3,4,2
181,18,1,7,6,1,1
181,23,1,-2,-3,7,4
181,24,0,1,0,5,3
181,27,1,0,-1,8,5
181,34,1,-5,-4,3,1
181,39,3,2,0,7,5
181,39,2,6,5,1,1
182,12,0,7,8,2,1
182,21,0,1,2,5,3
182,23,0,0,0,1,1
182,23,0,0,-3,7,4
182,24,0,0,0,3,2
182,24,1,-2,-6,4,1
182,30,0,5,2,6,4
182,33,2,4,1,5,3
182,37,0,1,0,6,4
182,39,3,-4,-3,3,2
182,49,3,8,7,2,1
183,1,0,-3,-4,3,1
183,1,1,4,5,2,1
183,1,1,1,0,6,5
183,1,0,4,5,2,1
183,5,0,-2,-6,4,2
183,6,2,-3,-7,4,2
183,8,2,0,-1,1,1
183,14,0,5,4,2,1
183,15,1,2,3,2,1
183,17,3,-3,-7,4,2
183,24,2,-5,-6,3,1
183,24,1,-4,-5,3,1
183,27,1,2,-1,5,3
183,33,3,1,0,6,5
183,36,1,-3,-4,4,2
183,39,0,1,0,3,2
183,39,1,6,5,2,1
183,43,3,0,0,8,7
184,0,0,3,-2,3,2
184,3,1,7,8,2,1
184,7,2,-4,-5,5,2
184,14,1,1,1,4,3
184,23,0,-3,-4,4,2
184,24,0,0,0,2,1
184,29,0,2,0,6,3
184,39,2,6,7,2,1
185,4,0,3,2,4,2
185,4,1,-5,-8,3,1
185,9,1,1,1,5,3
185,13,0,3,2,4,2
185,15,1,2,3,2,1
185,19,1,-4,-3,3,2
185,20,2,4,2,5,3
185,30,0,5,6,2,1
185,33,1,7,6,2,1
185,34,2,0,0,3,2
185,35,3,2,1,6,3
185,37,2,2,1,4,2
185,40,0,7,6,2,1
185,42,1,1,0,5,4
185,47,3,-4,-3,4,2
186,1,0,0,0,1,1
186,1,1,-2,-4,6,3
186,9,0,-6,-5,3,2
186,10,2,6,5,2,1
186,19,2,-3,-4,5,3
186,24,1,-4,-3,4,2
186,29,3,0,0,2,2
186,41,3,-4,-2,3,2
186,45,3,-4,-3,3,2
186,48,2,8,6,1,1
187,5,0,3,1,3,2
187,16,1,8,7,2,1
187,28,2,5,3,4,3
187,33,2,4,6,3,1
187,42,1,4,3,2,1
187,46,0,1,-1,6,4
187,47,0,6,4,3,2
187,48,0,3,1,3,2
188,5,0,4,2,5,3
188,7,1,3,3,4,2
188,14,2,-5,-7,3,1
188,17,2,-3,-3,3,2
188,22,0,1,1,6,3
188,24,0,0,0,8,5
188,29,2,2,1,6,3
189,7,0,3,2,6,4
189,9,1,5,2,3,2
189,9,2,0,0,1,1
189,19,3,6,1,3,2
189,20,3,7,6,2,1
189,24,0,5,2,4,3
189,27,1,3,0,5,4
189,28,1,1,0,2,1
189,37,1,-1,-2,6,3
189,41,1,-1,-2,5,3
189,42,3,8,7,1,1
189,44,2,4,-1,3,2
189,46,0,-4,-7,4,1
190,5,0,2,0,6,8
190,5,0,-3,-6,4,2
190,7,1,0,0,2,2
190,9,2,6,5,2,2
190,11,3,-5,-6,3,2
190,18,2,4,5,2,2
190,20,3,1,0,5,4
190,21,0,3,2,5,4
190,24,0,0,0,1,1
190,25,3,0,0,2,2
190,26,0,0,0,1,1
190,30,0,3,4,2,2
190,31,3,4,5,2,2
190,32,0,2,1,7,6
190,35,1,-6,-7,3,2
190,37,0,5,3,4,3
190,39,1,-5,-4,4,3
190,39,3,-4,-5,3,2
191,2,0,1,0,5,2
191,3,1,8,7,2,1
191,4,1,-6,-8,4,1
191,5,0,7,6,3,1
191,8,2,2,2,2,1
191,10,1,4,1,5,3
191,13,0,-5,-4,3,2
191,15,0,-3,-4,4,2
191,18,2,2,0,6,4
191,19,2,8,7,2,1
191,23,1,4,3,2,1
191,43,1,5,4,2,1
191,45,3,6,5,2,1
192,2,0,-4,-3,5,3
192,19,1,0,-1,1,1
192,20,1,4,2,4,3
192,20,2,0,0,1,1
192,21,3,0,0,1,1
192,21,2,5,6,2,1
192,22,3,4,3,3,2
192,22,1,3,-1,4,3
192,27,0,5,6,2,1
192,29,0,5,4,3,2
192,39,2,0,0,1,1
192,45,3,1,0,5,2
193,0,0,5,2,3,2
193,2,1,-7,-5,2,1
193,7,2,6,7,2,1
